product_id,product_name,category,sub_category,supplier_id,cost_price,selling_price,product_status,launch_date
984,Hiking Equipment,Lifestyle,Outdoor,185,79.79,159.58,Active,2023-10-22
985,Household Organiser,Consumer Goods,General,12,23.04,35.45,Active,2024-11-21
986,Premium Leather Boots,Fashion,Footwear,147,102.76,228.36,Active,2025-04-02
987,Classic Cotton Shirt,Fashion,Clothing,86,46.21,102.69,Active,2026-04-08
988,Ceramic Vase,Home,Decor,193,33.38,60.69,Discontinued,2023-08-20
989,Hiking Equipment,Lifestyle,Outdoor,35,50.95,101.9,Discontinued,2025-04-01
990,Household Organiser,Consumer Goods,General,118,95.24,146.52,Active,2022-04-24
991,Classic Belt,Fashion,Accessories,47,77.57,172.38,Active,2023-08-12
992,Decorative Lamp,Home,Decor,163,205.84,374.25,Discontinued,2022-01-12
993,Running Trainers,Fashion,Footwear,1,23.0,51.11,Active,2023-12-26
994,Travel Organiser,Lifestyle,Travel,83,80.96,161.92,Active,2023-07-31
995,Glass Storage Containers,Home,Kitchen,182,205.39,373.44,Active,2026-04-18
996,Heritage Wool Coat,Fashion,Clothing,76,96.92,215.38,Active,2021-09-13
997,Classic Belt,Fashion,Accessories,1,22.52,50.04,Active,2023-05-23
998,Leather Wallet,Fashion,Accessories,54,31.34,69.64,Active,2023-10-03
999,Office Stationery Pack,Consumer Goods,Stationery,12,100.39,154.45,Active,2026-04-16
1000,Casual Canvas Shoes,Fashion,Footwear,175,96.24,213.87,Active,2025-10-25
1001,Portable Charger,Consumer Goods,Electronics,75,89.09,137.06,Active,2022-01-13
1002,Wooden Storage Cabinet,Home,Furniture,187,177.66,323.02,Active,2024-12-19
1003,Heritage Wool Coat,Fashion,Clothing,4,47.31,105.13,Active,2024-04-05
1004,Travel Organiser,Lifestyle,Travel,200,42.01,84.02,Discontinued,2026-06-05
1005,Casual Canvas Shoes,Fashion,Footwear,9,39.86,88.58,Active,2023-05-01
1006,Modern Sofa,Home,Furniture,154,210.78,383.24,Active,2023-07-13
1007,Running Trainers,Fashion,Footwear,39,51.16,113.69,Active,2022-06-27
1008,Cabin Luggage,Lifestyle,Travel,170,7.37,14.74,Active,2022-02-24
1009,Wireless Speaker,Consumer Goods,Electronics,100,139.31,214.32,Discontinued,2025-10-11
1010,Running Trainers,Fashion,Footwear,27,100.44,223.2,Discontinued,2023-10-24
1011,Travel Backpack,Lifestyle,Travel,245,8.47,16.94,Active,2024-11-07
1012,Camping Chair,Lifestyle,Outdoor,10,34.54,69.08,Active,2024-09-29
1013,Camping Chair,Lifestyle,Outdoor,114,49.35,98.7,Active,2024-07-10
1014,Classic Belt,Fashion,Accessories,4,73.53,163.4,Active,2021-08-23
1015,Cabin Luggage,Lifestyle,Travel,82,23.29,46.58,Active,2025-06-21
1016,Ceramic Dinner Set,Home,Kitchen,92,54.34,98.8,Active,2022-10-03
1017,Leather Wallet,Fashion,Accessories,61,69.68,154.84,Discontinued,2022-03-02
1018,Heritage Wool Coat,Fashion,Clothing,206,36.93,82.07,Active,2024-05-11
1019,Formal Leather Shoes,Fashion,Footwear,13,24.31,54.02,Active,2021-11-18
1020,Wireless Speaker,Consumer Goods,Electronics,108,17.53,26.97,Active,2025-05-13
1021,Decorative Lamp,Home,Decor,193,101.79,185.07,Active,2022-07-29
1022,Luxury Beauty Kit,Beauty,Cosmetics,238,38.93,111.23,Discontinued,2022-08-14
1023,Designer Sunglasses,Fashion,Accessories,27,60.11,133.58,Active,2025-11-20
1024,Wooden Storage Cabinet,Home,Furniture,247,226.01,410.93,Active,2023-03-07
1025,Premium Notebook Set,Consumer Goods,Stationery,207,138.42,212.95,Active,2022-04-11
1026,Resistance Bands,Lifestyle,Fitness,166,7.88,15.76,Active,2026-01-15
1027,Formal Leather Shoes,Fashion,Footwear,52,41.05,91.22,Active,2021-07-21
1028,Travel Organiser,Lifestyle,Travel,37,43.54,87.08,Active,2025-10-30
1029,Leather Wallet,Fashion,Accessories,94,68.6,152.44,Active,2022-04-06
1030,Wooden Storage Cabinet,Home,Furniture,182,56.57,102.85,Active,2022-03-10
1031,Premium Cookware Set,Home,Kitchen,241,179.63,326.6,Active,2022-10-16
1032,Workout Equipment,Lifestyle,Fitness,114,56.73,113.46,Active,2022-05-30
1033,Leather Wallet,Fashion,Accessories,206,102.04,226.76,Active,2024-11-04
1034,Glass Storage Containers,Home,Kitchen,182,42.46,77.2,Active,2021-09-01
1035,Premium Leather Boots,Fashion,Footwear,214,21.96,48.8,Discontinued,2021-08-12
1036,Resistance Bands,Lifestyle,Fitness,166,66.27,132.54,Active,2025-06-27
1037,Premium Knit Sweater,Fashion,Clothing,220,99.08,220.18,Active,2022-09-23
1038,Workout Equipment,Lifestyle,Fitness,97,42.05,84.1,Discontinued,2023-02-27
1039,Modern Sofa,Home,Furniture,125,151.16,274.84,Active,2022-05-30
1040,Office Stationery Pack,Consumer Goods,Stationery,30,91.58,140.89,Discontinued,2021-10-19
1041,Premium Notebook Set,Consumer Goods,Stationery,70,18.74,28.83,Discontinued,2025-03-31
1042,Portable Charger,Consumer Goods,Electronics,157,124.91,192.17,Active,2024-03-02
1043,Premium Leather Boots,Fashion,Footwear,69,57.49,127.76,Discontinued,2025-04-07
1044,Kitchen Knife Set,Home,Kitchen,141,107.76,195.93,Discontinued,2023-12-02
1045,Organic Linen Shirt,Fashion,Clothing,47,30.7,68.22,Active,2025-06-05
1046,Strengthening Shampoo,Beauty,Haircare,53,16.56,47.31,Active,2024-02-08
1047,Classic Cotton Shirt,Fashion,Clothing,48,89.35,198.56,Active,2022-01-31
1048,Travel Backpack,Lifestyle,Travel,71,66.01,132.02,Active,2024-01-22
1049,Foundation Set,Beauty,Cosmetics,184,11.45,32.71,Discontinued,2026-04-07
1050,Kitchen Knife Set,Home,Kitchen,131,71.92,130.76,Active,2021-10-03
1051,Outdoor Water Bottle,Lifestyle,Outdoor,245,27.49,54.98,Discontinued,2025-06-15
1052,Classic Belt,Fashion,Accessories,9,117.61,261.36,Discontinued,2025-11-15
1053,Ceramic Dinner Set,Home,Kitchen,188,130.75,237.73,Active,2024-02-23
1054,Classic Belt,Fashion,Accessories,175,66.86,148.58,Discontinued,2023-10-30
1055,Vitamin C Serum,Beauty,Skincare,145,32.64,93.26,Active,2026-05-11
1056,Hiking Equipment,Lifestyle,Outdoor,98,63.24,126.48,Active,2021-11-04
1057,Bedroom Side Table,Home,Furniture,160,137.91,250.75,Active,2023-12-07
1058,Kitchen Knife Set,Home,Kitchen,131,240.93,438.05,Active,2023-07-19
1059,Premium Knit Sweater,Fashion,Clothing,94,89.97,199.93,Discontinued,2024-12-19
1060,Designer Sunglasses,Fashion,Accessories,210,28.6,63.56,Active,2023-12-28
1061,Workout Equipment,Lifestyle,Fitness,203,7.59,15.18,Active,2026-02-01
1062,Leather Wallet,Fashion,Accessories,86,37.73,83.84,Discontinued,2021-11-27
1063,Premium Leather Boots,Fashion,Footwear,39,76.42,169.82,Discontinued,2021-12-10
1064,Outdoor Water Bottle,Lifestyle,Outdoor,126,81.74,163.48,Active,2024-07-30
1065,Cabin Luggage,Lifestyle,Travel,80,80.94,161.88,Active,2021-11-12
1066,Slim Fit Denim Jacket,Fashion,Clothing,214,112.73,250.51,Active,2022-11-30
1067,Strengthening Shampoo,Beauty,Haircare,74,34.05,97.29,Active,2024-09-13
1068,Classic Belt,Fashion,Accessories,13,80.65,179.22,Active,2024-04-12
1069,Formal Leather Shoes,Fashion,Footwear,176,43.15,95.89,Discontinued,2023-03-01
1070,Designer Sunglasses,Fashion,Accessories,176,38.89,86.42,Discontinued,2026-07-06
1071,Hydrating Moisturiser,Beauty,Skincare,140,20.95,59.86,Active,2024-03-10
1072,Storage Box,Consumer Goods,General,33,138.48,213.05,Active,2023-10-22
1073,Office Stationery Pack,Consumer Goods,Stationery,100,47.85,73.62,Active,2024-07-25
1074,Designer Sunglasses,Fashion,Accessories,175,95.05,211.22,Active,2022-01-13
1075,Camping Chair,Lifestyle,Outdoor,171,37.05,74.1,Active,2025-01-17
1076,Classic Cotton Shirt,Fashion,Clothing,14,11.32,25.16,Active,2025-10-20
1077,Decorative Lamp,Home,Decor,131,70.47,128.13,Active,2024-10-16
1078,Classic Cotton Shirt,Fashion,Clothing,215,20.11,44.69,Discontinued,2025-05-20
1079,Travel Organiser,Lifestyle,Travel,205,16.57,33.14,Active,2025-02-21
1080,Canvas Backpack,Fashion,Accessories,122,82.2,182.67,Discontinued,2022-08-12
1081,Vitamin C Serum,Beauty,Skincare,224,11.66,33.31,Active,2023-10-18
1082,Bedroom Side Table,Home,Furniture,92,196.95,358.09,Active,2022-09-06
1083,Heritage Wool Coat,Fashion,Clothing,13,52.11,115.8,Active,2023-03-26
1084,Office Stationery Pack,Consumer Goods,Stationery,44,71.68,110.28,Active,2023-10-22
1085,Portable Charger,Consumer Goods,Electronics,113,34.98,53.82,Active,2023-08-14
1086,Designer Sunglasses,Fashion,Accessories,61,77.54,172.31,Active,2022-01-05
1087,Household Organiser,Consumer Goods,General,33,14.88,22.89,Active,2023-09-03
1088,Kitchen Knife Set,Home,Kitchen,7,226.2,411.27,Active,2024-11-11
1089,Travel Backpack,Lifestyle,Travel,212,42.1,84.2,Active,2023-05-30
1090,Workout Equipment,Lifestyle,Fitness,10,53.96,107.92,Active,2022-04-20
1091,Ceramic Dinner Set,Home,Kitchen,180,71.94,130.8,Active,2026-02-25
1092,Premium Notebook Set,Consumer Goods,Stationery,167,84.94,130.68,Active,2021-11-15
1093,Formal Leather Shoes,Fashion,Footwear,13,79.55,176.78,Active,2025-09-11
1094,Ceramic Dinner Set,Home,Kitchen,243,125.72,228.58,Active,2022-01-02
1095,Travel Organiser,Lifestyle,Travel,16,96.91,193.82,Active,2022-01-08
1096,Premium Leather Boots,Fashion,Footwear,220,85.77,190.6,Active,2025-03-26
1097,Designer Sunglasses,Fashion,Accessories,59,25.39,56.42,Active,2025-08-06
1098,Canvas Backpack,Fashion,Accessories,183,52.76,117.24,Discontinued,2024-04-26
1099,Workout Equipment,Lifestyle,Fitness,144,96.82,193.64,Active,2024-06-20
1100,Heritage Wool Coat,Fashion,Clothing,9,54.61,121.36,Active,2024-05-06
1101,Foundation Set,Beauty,Cosmetics,219,43.9,125.43,Discontinued,2023-03-09
1102,Canvas Backpack,Fashion,Accessories,14,14.06,31.24,Active,2022-02-24
1103,Bedroom Side Table,Home,Furniture,193,30.53,55.51,Active,2023-04-22
1104,Leather Wallet,Fashion,Accessories,94,100.28,222.84,Active,2024-11-11
1105,Oak Dining Table,Home,Furniture,241,208.02,378.22,Active,2025-04-16
1106,Ceramic Vase,Home,Decor,20,205.02,372.76,Active,2025-11-17
1107,Designer Sunglasses,Fashion,Accessories,99,23.29,51.76,Discontinued,2025-02-21
1108,Premium Cookware Set,Home,Kitchen,229,30.48,55.42,Active,2026-05-19
1109,Heritage Wool Coat,Fashion,Clothing,48,93.33,207.4,Active,2024-07-16
1110,Camping Chair,Lifestyle,Outdoor,144,28.15,56.3,Discontinued,2023-04-19
1111,Premium Knit Sweater,Fashion,Clothing,122,95.54,212.31,Active,2024-06-05
1112,Vitamin C Serum,Beauty,Skincare,6,11.43,32.66,Active,2022-08-08
1113,Outdoor Water Bottle,Lifestyle,Outdoor,132,70.88,141.76,Active,2024-10-27
1114,Travel Backpack,Lifestyle,Travel,205,30.74,61.48,Active,2022-08-29
1115,Oak Dining Table,Home,Furniture,192,61.4,111.64,Active,2022-01-29
1116,Travel Organiser,Lifestyle,Travel,98,38.05,76.1,Active,2025-10-06
1117,Oak Dining Table,Home,Furniture,179,244.66,444.84,Discontinued,2023-05-18
1118,Ceramic Vase,Home,Decor,160,197.18,358.51,Active,2025-05-08
1119,Classic Cotton Shirt,Fashion,Clothing,48,85.38,189.73,Active,2024-05-29
1120,Oak Dining Table,Home,Furniture,18,168.32,306.04,Active,2025-07-28
1121,Casual Canvas Shoes,Fashion,Footwear,215,98.57,219.04,Active,2025-10-06
1122,Leather Wallet,Fashion,Accessories,202,29.35,65.22,Active,2026-05-30
1123,Oak Dining Table,Home,Furniture,84,185.92,338.04,Discontinued,2025-08-18
1124,Premium Cookware Set,Home,Kitchen,226,175.68,319.42,Active,2024-08-09
1125,Heritage Wool Coat,Fashion,Clothing,66,20.79,46.2,Active,2024-10-01
1126,Hair Repair Treatment,Beauty,Haircare,29,25.14,71.83,Active,2021-09-01
1127,Running Trainers,Fashion,Footwear,61,112.07,249.04,Active,2026-03-08
1128,Running Trainers,Fashion,Footwear,175,89.18,198.18,Active,2025-09-07
1129,Smart Home Device,Consumer Goods,Electronics,38,14.49,22.29,Discontinued,2022-11-16
1130,Classic Cotton Shirt,Fashion,Clothing,175,60.44,134.31,Active,2022-06-10
1131,Cabin Luggage,Lifestyle,Travel,200,19.89,39.78,Discontinued,2025-01-19
1132,Storage Box,Consumer Goods,General,30,67.64,104.06,Discontinued,2023-01-31
1133,Bedroom Side Table,Home,Furniture,243,126.44,229.89,Active,2023-03-28
1134,Camping Chair,Lifestyle,Outdoor,89,36.09,72.18,Discontinued,2021-07-27
1135,Canvas Backpack,Fashion,Accessories,206,108.81,241.8,Active,2025-11-20
1136,Smart Home Device,Consumer Goods,Electronics,217,117.6,180.92,Active,2024-05-15
1137,Kitchen Knife Set,Home,Kitchen,237,203.54,370.07,Active,2023-07-17
1138,Oak Dining Table,Home,Furniture,182,193.21,351.29,Active,2022-04-01
1139,Smart Home Device,Consumer Goods,Electronics,70,43.47,66.88,Active,2024-09-14
1140,Classic Belt,Fashion,Accessories,52,87.36,194.13,Discontinued,2021-09-09
1141,Cabin Luggage,Lifestyle,Travel,152,78.32,156.64,Active,2025-04-08
1142,Formal Leather Shoes,Fashion,Footwear,220,10.15,22.56,Active,2022-08-12
1143,Wall Art Frame,Home,Decor,179,27.52,50.04,Active,2023-08-21
1144,Hiking Equipment,Lifestyle,Outdoor,174,59.65,119.3,Active,2023-03-30
1145,Travel Organiser,Lifestyle,Travel,114,74.9,149.8,Active,2023-05-22
1146,Wall Art Frame,Home,Decor,18,45.52,82.76,Active,2025-02-22
1147,Modern Sofa,Home,Furniture,137,60.31,109.65,Discontinued,2025-06-03
1148,Hiking Equipment,Lifestyle,Outdoor,83,18.15,36.3,Active,2024-05-17
1149,Organic Linen Shirt,Fashion,Clothing,210,105.82,235.16,Active,2021-12-18
1150,Cabin Luggage,Lifestyle,Travel,115,90.3,180.6,Discontinued,2021-10-20
1151,Fitness Training Mat,Lifestyle,Fitness,31,40.42,80.84,Active,2022-04-29
1152,Cotton Cushion Set,Home,Decor,162,183.26,333.2,Discontinued,2024-08-17
1153,Strengthening Shampoo,Beauty,Haircare,219,47.43,135.51,Active,2024-11-27
1154,Premium Leather Boots,Fashion,Footwear,17,52.98,117.73,Active,2022-11-24
1155,Classic Cotton Shirt,Fashion,Clothing,52,40.35,89.67,Active,2024-11-05
1156,Oak Dining Table,Home,Furniture,96,115.8,210.55,Discontinued,2023-12-19
1157,Office Stationery Pack,Consumer Goods,Stationery,117,72.14,110.98,Active,2023-10-01
1158,Classic Cotton Shirt,Fashion,Clothing,66,101.84,226.31,Discontinued,2022-11-26
1159,Workout Equipment,Lifestyle,Fitness,114,67.3,134.6,Active,2025-04-24
1160,Decorative Lamp,Home,Decor,160,89.94,163.53,Active,2022-02-08
1161,Hair Repair Treatment,Beauty,Haircare,242,15.22,43.49,Active,2023-09-09
1162,Ceramic Dinner Set,Home,Kitchen,45,101.22,184.04,Active,2022-12-15
1163,Storage Box,Consumer Goods,General,208,84.94,130.68,Active,2024-12-05
1164,Storage Box,Consumer Goods,General,42,43.31,66.63,Active,2023-12-21
1165,Storage Box,Consumer Goods,General,121,46.46,71.48,Active,2024-11-15
1166,Leather Wallet,Fashion,Accessories,239,44.86,99.69,Active,2021-10-06
1167,Running Trainers,Fashion,Footwear,202,43.17,95.93,Active,2023-07-07
1168,Premium Cookware Set,Home,Kitchen,160,233.4,424.36,Active,2024-07-14
1169,Classic Belt,Fashion,Accessories,228,87.6,194.67,Active,2021-07-30
1170,Luxury Beauty Kit,Beauty,Cosmetics,165,37.24,106.4,Active,2023-01-17
1171,Organic Linen Shirt,Fashion,Clothing,9,25.34,56.31,Discontinued,2022-08-05
1172,Organic Linen Shirt,Fashion,Clothing,215,102.5,227.78,Active,2022-03-23
1173,Ceramic Dinner Set,Home,Kitchen,192,167.5,304.55,Discontinued,2022-10-25
1174,Premium Cookware Set,Home,Kitchen,7,39.23,71.33,Active,2023-03-07
1175,Travel Organiser,Lifestyle,Travel,129,23.47,46.94,Active,2021-07-30
1176,Camping Chair,Lifestyle,Outdoor,212,39.3,78.6,Active,2025-04-10
1177,Resistance Bands,Lifestyle,Fitness,128,40.42,80.84,Active,2022-06-01
1178,Formal Leather Shoes,Fashion,Footwear,204,19.64,43.64,Active,2023-06-10
1179,Resistance Bands,Lifestyle,Fitness,97,20.56,41.12,Active,2025-01-20
1180,Fitness Training Mat,Lifestyle,Fitness,190,61.8,123.6,Active,2024-01-15
1181,Casual Canvas Shoes,Fashion,Footwear,14,112.65,250.33,Discontinued,2025-09-14
1182,Travel Backpack,Lifestyle,Travel,132,65.69,131.38,Active,2025-07-27
1183,Decorative Lamp,Home,Decor,222,150.62,273.85,Active,2021-11-24
1184,Casual Canvas Shoes,Fashion,Footwear,204,63.96,142.13,Active,2025-11-05
1185,Strengthening Shampoo,Beauty,Haircare,161,37.77,107.91,Active,2021-10-01
1186,Slim Fit Denim Jacket,Fashion,Clothing,76,43.02,95.6,Active,2021-08-19
1187,Classic Belt,Fashion,Accessories,138,29.73,66.07,Active,2026-02-22
1188,Formal Leather Shoes,Fashion,Footwear,14,75.88,168.62,Active,2025-11-06
1189,Decorative Lamp,Home,Decor,247,79.32,144.22,Active,2024-06-01
1190,Smart Home Device,Consumer Goods,Electronics,148,112.61,173.25,Active,2024-05-28
1191,Natural Face Cleanser,Beauty,Skincare,28,9.87,28.2,Active,2025-01-31
1192,Hydrating Moisturiser,Beauty,Skincare,57,5.49,15.69,Active,2023-08-17
1193,Ceramic Dinner Set,Home,Kitchen,96,87.08,158.33,Active,2022-02-11
1194,Ceramic Vase,Home,Decor,229,41.74,75.89,Active,2021-08-23
1195,Glass Storage Containers,Home,Kitchen,92,177.65,323.0,Active,2023-03-01
1196,Classic Belt,Fashion,Accessories,48,11.42,25.38,Discontinued,2025-07-18
1197,Formal Leather Shoes,Fashion,Footwear,106,111.3,247.33,Active,2024-08-17
1198,Premium Knit Sweater,Fashion,Clothing,66,101.47,225.49,Discontinued,2025-09-12
1199,Hiking Equipment,Lifestyle,Outdoor,231,57.36,114.72,Active,2026-02-19
1200,Oak Dining Table,Home,Furniture,241,50.18,91.24,Active,2021-12-23
1201,Glass Storage Containers,Home,Kitchen,32,207.92,378.04,Discontinued,2025-10-05
1202,Premium Cookware Set,Home,Kitchen,222,90.08,163.78,Active,2022-10-03
1203,Canvas Backpack,Fashion,Accessories,66,43.82,97.38,Active,2024-06-25
1204,Organic Linen Shirt,Fashion,Clothing,39,18.55,41.22,Active,2024-02-27
1205,Travel Backpack,Lifestyle,Travel,37,8.12,16.24,Discontinued,2023-07-08
1206,Ceramic Dinner Set,Home,Kitchen,91,29.95,54.45,Active,2023-02-02
1207,Travel Backpack,Lifestyle,Travel,200,24.51,49.02,Active,2023-03-27
1208,Premium Leather Boots,Fashion,Footwear,17,26.01,57.8,Active,2023-03-16
1209,Office Stationery Pack,Consumer Goods,Stationery,42,129.72,199.57,Discontinued,2022-05-19
1210,Leather Wallet,Fashion,Accessories,27,100.15,222.56,Active,2024-02-03
1211,Ceramic Vase,Home,Decor,96,59.51,108.2,Discontinued,2022-02-09
1212,Leather Wallet,Fashion,Accessories,61,111.25,247.22,Active,2024-02-02
1213,Ceramic Vase,Home,Decor,154,174.91,318.02,Active,2026-01-25
1214,Formal Leather Shoes,Fashion,Footwear,147,33.57,74.6,Active,2023-04-14
1215,Ceramic Dinner Set,Home,Kitchen,160,45.37,82.49,Active,2025-03-05
1216,Glass Storage Containers,Home,Kitchen,182,186.09,338.35,Active,2025-08-19
1217,Organic Linen Shirt,Fashion,Clothing,88,60.26,133.91,Active,2025-08-12
1218,Fitness Training Mat,Lifestyle,Fitness,181,43.69,87.38,Active,2022-09-20
1219,Organic Linen Shirt,Fashion,Clothing,244,50.42,112.04,Active,2022-04-09
1220,Premium Notebook Set,Consumer Goods,Stationery,113,71.33,109.74,Active,2022-07-11
1221,Formal Leather Shoes,Fashion,Footwear,210,117.53,261.18,Active,2024-07-19
1222,Heritage Wool Coat,Fashion,Clothing,59,75.45,167.67,Active,2025-05-04
1223,Formal Leather Shoes,Fashion,Footwear,86,94.13,209.18,Discontinued,2024-10-24
1224,Decorative Lamp,Home,Decor,131,129.44,235.35,Discontinued,2022-06-04
1225,Office Stationery Pack,Consumer Goods,Stationery,41,117.52,180.8,Active,2025-05-27
1226,Formal Leather Shoes,Fashion,Footwear,66,79.12,175.82,Active,2024-01-04
1227,Leather Wallet,Fashion,Accessories,14,64.79,143.98,Active,2025-04-23
1228,Office Stationery Pack,Consumer Goods,Stationery,41,52.39,80.6,Discontinued,2025-05-03
1229,Premium Knit Sweater,Fashion,Clothing,183,97.2,216.0,Active,2023-10-13
1230,Formal Leather Shoes,Fashion,Footwear,197,38.78,86.18,Active,2026-02-27
1231,Luxury Beauty Kit,Beauty,Cosmetics,238,4.49,12.83,Active,2024-05-11
1232,Hydrating Moisturiser,Beauty,Skincare,140,17.78,50.8,Active,2024-09-18
1233,Oak Dining Table,Home,Furniture,56,148.03,269.15,Active,2024-08-29
1234,Hydrating Moisturiser,Beauty,Skincare,136,9.32,26.63,Active,2025-11-10
1235,Bedroom Side Table,Home,Furniture,201,147.37,267.95,Discontinued,2024-09-03
1236,Premium Cookware Set,Home,Kitchen,177,32.82,59.67,Active,2022-04-17
1237,Glass Storage Containers,Home,Kitchen,232,244.89,445.25,Active,2021-11-17
1238,Leather Wallet,Fashion,Accessories,47,102.06,226.8,Active,2023-10-01
1239,Luxury Beauty Kit,Beauty,Cosmetics,238,44.89,128.26,Active,2023-01-19
1240,Glass Storage Containers,Home,Kitchen,131,114.74,208.62,Active,2022-11-29
1241,Travel Backpack,Lifestyle,Travel,211,34.65,69.3,Active,2021-10-26
1242,Smart Home Device,Consumer Goods,Electronics,34,57.26,88.09,Active,2024-01-28
1243,Bedroom Side Table,Home,Furniture,201,218.57,397.4,Discontinued,2023-02-02
1244,Glass Storage Containers,Home,Kitchen,7,180.07,327.4,Discontinued,2023-10-19
1245,Formal Leather Shoes,Fashion,Footwear,206,52.93,117.62,Discontinued,2021-10-27
1246,Premium Leather Boots,Fashion,Footwear,244,32.65,72.56,Active,2025-09-11
1247,Wall Art Frame,Home,Decor,55,161.41,293.47,Active,2021-12-03
1248,Smart Home Device,Consumer Goods,Electronics,189,128.63,197.89,Active,2025-11-10
1249,Luxury Beauty Kit,Beauty,Cosmetics,102,15.46,44.17,Active,2025-10-24
1250,Premium Notebook Set,Consumer Goods,Stationery,178,114.0,175.38,Active,2024-08-12
1251,Camping Chair,Lifestyle,Outdoor,190,37.0,74.0,Active,2024-01-27
1252,Decorative Lamp,Home,Decor,151,68.24,124.07,Active,2023-11-07
1253,Workout Equipment,Lifestyle,Fitness,98,46.13,92.26,Discontinued,2024-04-23
1254,Formal Leather Shoes,Fashion,Footwear,76,78.75,175.0,Active,2025-06-30
1255,Camping Chair,Lifestyle,Outdoor,15,64.65,129.3,Discontinued,2026-01-06
1256,Foundation Set,Beauty,Cosmetics,63,34.06,97.31,Active,2023-10-15
1257,Designer Sunglasses,Fashion,Accessories,206,89.93,199.84,Active,2025-08-02
1258,Kitchen Knife Set,Home,Kitchen,45,75.29,136.89,Active,2024-10-18
1259,Strengthening Shampoo,Beauty,Haircare,29,32.79,93.69,Active,2023-02-23
1260,Running Trainers,Fashion,Footwear,76,85.55,190.11,Active,2023-12-01
1261,Wooden Storage Cabinet,Home,Furniture,64,26.37,47.95,Active,2022-04-17
1262,Decorative Lamp,Home,Decor,151,168.79,306.89,Active,2021-11-05
1263,Running Trainers,Fashion,Footwear,4,38.42,85.38,Active,2022-01-20
1264,Travel Organiser,Lifestyle,Travel,16,96.56,193.12,Active,2026-01-12
1265,Travel Backpack,Lifestyle,Travel,111,62.15,124.3,Active,2023-04-04
1266,Office Stationery Pack,Consumer Goods,Stationery,195,102.04,156.98,Active,2025-02-09
1267,Ceramic Vase,Home,Decor,84,45.74,83.16,Discontinued,2024-01-23
1268,Household Organiser,Consumer Goods,General,134,133.84,205.91,Active,2022-05-27
1269,Glass Storage Containers,Home,Kitchen,243,154.4,280.73,Active,2022-10-11
1270,Luxury Beauty Kit,Beauty,Cosmetics,136,13.25,37.86,Active,2023-09-23
1271,Formal Leather Shoes,Fashion,Footwear,138,37.97,84.38,Discontinued,2023-09-26
1272,Classic Belt,Fashion,Accessories,39,44.81,99.58,Active,2024-02-25
1273,Modern Sofa,Home,Furniture,234,235.5,428.18,Active,2022-05-01
1274,Glass Storage Containers,Home,Kitchen,7,168.44,306.25,Discontinued,2023-05-27
1275,Leather Wallet,Fashion,Accessories,239,36.36,80.8,Discontinued,2022-12-14
1276,Wall Art Frame,Home,Decor,237,177.61,322.93,Discontinued,2023-08-01
1277,Strengthening Shampoo,Beauty,Haircare,6,45.76,130.74,Active,2023-03-25
1278,Office Stationery Pack,Consumer Goods,Stationery,30,141.09,217.06,Active,2024-07-11
1279,Organic Linen Shirt,Fashion,Clothing,220,44.89,99.76,Active,2025-06-26
1280,Fitness Training Mat,Lifestyle,Fitness,166,49.75,99.5,Active,2024-10-09
1281,Office Stationery Pack,Consumer Goods,Stationery,33,125.42,192.95,Active,2021-11-13
1282,Kitchen Knife Set,Home,Kitchen,192,187.72,341.31,Discontinued,2022-01-04
1283,Workout Equipment,Lifestyle,Fitness,15,77.39,154.78,Active,2024-12-05
1284,Camping Chair,Lifestyle,Outdoor,10,43.06,86.12,Active,2022-12-16
1285,Classic Cotton Shirt,Fashion,Clothing,52,37.46,83.24,Active,2025-02-26
1286,Foundation Set,Beauty,Cosmetics,242,47.15,134.71,Active,2024-10-26
1287,Ceramic Vase,Home,Decor,91,59.9,108.91,Discontinued,2026-01-25
1288,Hair Repair Treatment,Beauty,Haircare,36,22.48,64.23,Active,2025-11-26
1289,Premium Cookware Set,Home,Kitchen,7,238.07,432.85,Discontinued,2023-03-16
1290,Camping Chair,Lifestyle,Outdoor,35,97.54,195.08,Active,2024-06-14
1291,Classic Cotton Shirt,Fashion,Clothing,133,77.98,173.29,Discontinued,2022-03-31
1292,Heritage Wool Coat,Fashion,Clothing,52,114.2,253.78,Active,2023-04-15
1293,Designer Sunglasses,Fashion,Accessories,175,101.0,224.44,Active,2026-05-18
1294,Canvas Backpack,Fashion,Accessories,59,114.07,253.49,Active,2025-01-11
1295,Formal Leather Shoes,Fashion,Footwear,47,57.44,127.64,Active,2023-07-01
1296,Workout Equipment,Lifestyle,Fitness,227,22.99,45.98,Active,2024-07-06
1297,Oak Dining Table,Home,Furniture,96,244.51,444.56,Active,2026-03-24
1298,Cabin Luggage,Lifestyle,Travel,190,70.01,140.02,Active,2023-02-01
1299,Running Trainers,Fashion,Footwear,99,117.18,260.4,Active,2023-06-03
1300,Outdoor Water Bottle,Lifestyle,Outdoor,231,45.21,90.42,Discontinued,2025-06-30
1301,Premium Knit Sweater,Fashion,Clothing,13,15.73,34.96,Active,2025-08-08
1302,Ceramic Dinner Set,Home,Kitchen,2,78.34,142.44,Discontinued,2024-11-20
1303,Glass Storage Containers,Home,Kitchen,32,242.65,441.18,Discontinued,2025-09-06
1304,Heritage Wool Coat,Fashion,Clothing,52,65.41,145.36,Active,2025-03-26
